order_id,user_id,order_date,status,total_amount
129,180,2024-06-11 16:33:47,completed,6856.93
130,28,2024-02-18 07:48:32,completed,1973.4
131,300,2023-04-13 23:58:41,cancelled,2533.12
132,387,2023-11-22 10:35:19,shipped,1148.86
133,361,2024-11-07 19:12:22,completed,1851.23
134,173,2023-01-05 17:30:48,processing,885.33
135,348,2023-02-04 16:08:51,completed,61.32
136,405,2023-04-03 04:10:30,completed,1909.33
137,474,2023-06-16 04:38:15,completed,9508.83
138,47,2023-01-04 03:14:50,completed,1199.19
139,86,2023-06-11 01:19:39,completed,583.67
140,239,2024-02-17 09:28:14,completed,281.44
141,344,2023-02-02 16:27:26,processing,6570.87
142,481,2024-02-23 11:01:20,completed,2466.18
143,310,2023-09-12 21:18:10,completed,6840.21
144,468,2023-06-09 16:28:37,completed,352.39
145,456,2023-11-03 12:47:49,completed,6104.56
146,267,2023-11-12 13:43:26,completed,2059.06
147,19,2024-10-03 23:34:33,cancelled,482.06
148,66,2023-01-23 20:30:45,completed,3190.79
149,253,2024-12-07 07:43:58,processing,3291.69
150,211,2024-11-21 21:15:12,completed,236.51
151,226,2023-12-24 19:02:57,completed,465.68
152,412,2024-10-27 21:45:16,completed,1510.7
153,371,2024-11-19 09:18:01,processing,7993.97
154,131,2024-08-05 06:11:44,completed,440.15
155,389,2024-02-29 01:05:31,completed,1044.41
156,309,2024-02-04 05:17:11,completed,6103.66
157,282,2024-11-09 16:05:02,completed,703.99
158,304,2024-11-26 18:01:08,completed,190.33
159,499,2024-01-11 01:58:16,completed,6595.7
160,45,2024-02-18 08:40:47,completed,1643.52
161,356,2024-11-18 12:28:09,completed,295.72
162,499,2023-03-30 11:05:03,completed,764.68
163,296,2023-09-07 10:26:46,processing,352.05
164,286,2023-12-21 22:07:45,completed,404.5
165,168,2024-01-06 15:28:37,completed,1303.73
166,49,2024-11-12 07:45:22,completed,1185.7
167,283,2024-07-10 01:32:36,completed,590.15
168,207,2023-07-29 07:45:38,completed,96.42
169,243,2024-06-13 17:10:11,completed,9658.56
170,335,2024-01-12 02:03:49,completed,1738.08
171,176,2024-03-11 22:04:57,processing,1851.23
172,148,2024-10-02 11:32:57,cancelled,8469.0
173,114,2023-08-19 17:25:57,cancelled,1789.96
174,378,2024-07-26 23:10:54,completed,1702.31
175,269,2023-05-27 07:11:53,completed,1081.84
176,30,2024-08-07 06:36:46,completed,2115.5
177,195,2023-12-01 08:31:05,completed,2178.66
178,176,2023-03-10 02:16:24,completed,2728.27
179,159,2024-10-27 04:08:45,processing,7871.59
180,452,2023-04-06 20:12:20,completed,1939.3
181,52,2023-11-04 18:54:49,completed,2708.1
182,216,2023-04-04 06:44:07,completed,1838.62
183,88,2023-06-14 19:37:23,completed,3193.25
184,218,2024-09-04 18:18:15,cancelled,2115.53
185,102,2023-09-24 23:32:36,completed,298.73
186,176,2023-04-07 03:56:42,completed,3643.08
187,42,2024-07-01 19:47:05,completed,10340.2
188,47,2024-02-10 12:30:43,completed,4394.65
189,375,2023-06-30 06:17:05,processing,2656.26
190,193,2024-11-05 03:54:50,completed,4344.31
191,401,2023-01-10 18:43:05,completed,2602.28
192,234,2023-11-06 17:43:51,completed,14437.17
193,164,2024-06-06 06:21:04,completed,1939.62
194,255,2023-04-05 14:37:47,processing,1562.14
195,331,2024-12-18 08:11:41,completed,10261.51
196,155,2023-12-25 07:05:12,completed,1235.89
197,46,2024-02-19 13:58:21,completed,2413.09
198,50,2024-11-29 09:35:40,completed,3255.58
199,22,2023-10-29 16:29:53,completed,2023.79
200,43,2023-09-09 03:06:01,completed,1034.66
201,77,2023-10-02 04:03:11,processing,525.55
202,17,2024-08-27 01:10:34,completed,1505.05
203,129,2023-02-07 10:18:31,completed,205.83
204,353,2024-04-23 04:53:07,shipped,3235.9
205,147,2023-02-11 19:17:44,completed,602.41
206,93,2023-03-11 23:14:02,cancelled,1117.37
207,81,2023-12-11 20:22:33,completed,1584.92
208,411,2024-05-28 17:24:30,completed,602.41
209,290,2023-12-14 12:55:15,completed,648.11
210,202,2024-02-25 03:36:34,completed,9658.56
211,419,2024-05-21 19:59:08,completed,4312.5
212,120,2024-06-19 19:22:45,completed,1303.73
213,101,2024-12-01 15:57:58,completed,9658.56
214,363,2024-09-14 20:00:31,completed,1081.84
215,58,2024-02-24 03:59:34,completed,136.01
216,109,2023-06-27 02:47:09,completed,1385.46
217,462,2023-08-25 11:47:26,completed,547.5
218,438,2024-09-05 14:57:02,completed,656.01
219,445,2024-06-04 10:17:18,completed,4482.57
220,393,2024-10-14 10:03:45,completed,1068.67
221,270,2023-04-19 14:20:17,cancelled,7039.81
222,272,2024-07-26 16:06:09,completed,590.86
223,174,2023-07-07 13:33:58,completed,1777.35
224,382,2023-07-16 23:58:53,completed,1354.06
225,131,2024-11-27 19:23:28,completed,207.71
226,364,2024-08-10 06:32:38,completed,207.67
227,342,2024-11-27 22:15:39,processing,3929.88
228,267,2023-04-27 08:19:41,processing,7828.89
229,331,2023-02-17 16:42:43,completed,72.49
230,327,2023-03-07 09:26:31,completed,6502.27
231,417,2023-01-25 08:33:12,completed,5899.06
232,262,2023-06-25 11:20:31,completed,2079.93
233,154,2024-03-27 21:59:15,completed,465.68
234,45,2024-05-06 18:14:33,completed,5760.59
235,293,2023-08-29 00:29:35,completed,7865.03
236,377,2024-08-17 18:57:19,completed,1276.29
237,455,2024-10-08 19:25:18,completed,5708.73
238,359,2024-05-25 15:46:04,processing,7702.35
239,409,2023-06-04 22:43:23,completed,581.48
240,166,2023-09-30 16:12:50,completed,1909.01
241,268,2024-03-09 15:15:01,completed,810.36
242,417,2023-11-10 22:00:31,completed,1939.62
243,94,2023-09-01 19:27:56,completed,143.75
244,257,2024-06-14 07:47:02,completed,19841.47
245,480,2023-03-07 22:51:00,completed,465.68
246,63,2023-09-23 07:30:27,processing,10523.08
247,292,2024-03-07 21:43:54,cancelled,731.22
248,468,2023-06-05 23:12:51,processing,1676.11
249,229,2023-05-21 21:14:04,completed,387.2
250,313,2024-12-19 22:10:25,completed,342.07
251,294,2024-07-03 04:03:44,completed,2398.73
252,214,2023-09-16 21:58:28,completed,6303.21
253,314,2024-10-22 12:32:41,completed,92.66
254,201,2023-12-08 19:41:48,completed,14546.26
255,226,2023-05-06 17:09:47,completed,4842.95
256,264,2024-09-14 20:32:02,completed,6867.04
257,106,2023-02-16 00:33:34,completed,425.13
258,272,2023-10-12 14:15:06,completed,5708.73
259,456,2024-08-30 00:49:06,completed,6244.3
260,24,2024-06-22 17:58:53,completed,430.84
261,473,2024-09-08 09:48:27,completed,6474.45
262,351,2024-06-14 14:05:59,shipped,4114.18
263,481,2023-06-18 16:31:28,completed,356.49
264,473,2024-09-19 08:05:54,completed,414.37
265,168,2023-02-04 06:28:33,completed,414.37
266,321,2024-06-08 10:01:12,completed,2343.31
267,26,2023-12-18 18:14:08,completed,631.83
268,465,2024-12-21 12:35:03,processing,404.5
269,327,2024-02-18 02:07:40,completed,1293.79
270,243,2024-02-09 04:40:41,shipped,4431.62
271,107,2023-07-10 20:31:02,processing,3786.85
272,78,2023-07-25 06:38:00,completed,16498.0
273,457,2023-07-29 20:22:34,completed,1110.55
274,371,2024-05-05 19:29:34,completed,790.82
275,391,2023-07-27 10:47:26,processing,365.76
276,282,2023-08-04 15:52:27,completed,36.51
277,477,2023-06-08 05:33:47,completed,110.25
278,289,2024-05-29 16:19:59,completed,66.67
279,158,2024-06-22 02:07:22,completed,8174.13
280,410,2024-07-14 11:47:32,completed,764.68
281,302,2023-01-16 04:28:42,completed,687.06
282,413,2024-12-08 15:46:47,processing,190.33
283,389,2023-02-28 09:49:07,completed,525.55
284,274,2024-06-10 07:33:56,completed,1409.52
285,452,2024-06-02 22:15:23,completed,638.73
286,39,2024-05-11 16:57:28,completed,465.68
287,244,2023-10-15 15:55:30,cancelled,46.18
288,28,2024-02-14 03:21:27,completed,325.54
289,365,2024-10-23 19:48:20,completed,594.64
290,56,2024-12-22 14:32:49,processing,1093.72
291,309,2024-01-25 02:41:29,shipped,853.46
292,268,2023-05-05 01:20:29,completed,6190.59
293,437,2023-11-06 21:47:04,completed,465.68
294,169,2023-06-09 13:09:52,completed,2428.25
295,393,2024-06-08 16:36:14,completed,8256.58
296,248,2023-10-25 19:54:14,completed,549.01
297,161,2023-12-07 17:08:43,completed,140.92
298,332,2024-12-08 20:28:10,completed,1733.52
299,116,2023-08-23 21:39:16,completed,100.57
300,458,2023-05-11 07:49:03,completed,1641.13
301,426,2024-09-30 08:37:25,completed,126.51
302,466,2024-11-27 01:39:42,cancelled,533.02
303,258,2023-04-11 11:02:31,processing,3154.43
304,288,2023-10-03 10:28:20,completed,1847.36
305,170,2024-01-29 12:26:56,completed,1456.08
306,366,2023-11-15 11:39:37,completed,719.88
307,158,2024-04-01 16:46:40,completed,624.14
308,177,2023-02-13 05:00:44,completed,1110.23
309,15,2023-11-18 03:54:56,completed,445.52
310,147,2023-12-18 01:50:15,completed,442.09
311,65,2024-05-07 01:37:09,completed,1574.27
312,415,2023-07-21 19:28:05,completed,2389.44
313,62,2024-07-10 06:10:03,completed,11387.6
314,96,2024-07-03 10:39:32,completed,137.26
315,169,2024-12-22 03:33:14,completed,9658.56
316,265,2023-05-24 20:09:31,completed,1657.42
317,360,2023-07-24 19:15:46,cancelled,6753.75
318,433,2023-12-03 23:14:59,completed,5708.73
319,482,2024-05-21 09:47:42,cancelled,2034.18
320,424,2023-02-27 04:53:47,completed,1795.08
321,215,2023-04-23 08:19:53,completed,9475.68
322,356,2023-06-10 03:08:47,completed,655.51
323,411,2024-01-08 18:56:45,completed,762.51
324,25,2024-11-22 16:07:30,completed,687.06
325,418,2024-03-28 11:57:22,completed,441.79
326,208,2024-08-19 23:43:14,completed,4325.49
327,279,2024-02-08 14:22:22,completed,602.41
328,319,2023-04-14 06:22:18,processing,761.04
329,294,2023-03-03 15:57:09,completed,4626.49
330,379,2024-09-29 07:55:13,processing,4116.23
331,4,2024-08-22 16:39:33,completed,20556.15
332,111,2023-06-17 06:16:10,completed,3920.54
333,497,2024-10-30 15:47:23,completed,848.72
334,495,2023-11-30 09:58:14,completed,1643.52
335,386,2024-08-12 08:17:35,completed,581.59
336,242,2023-10-11 08:53:02,completed,94.56
337,299,2024-04-12 08:10:31,processing,3645.93
338,402,2024-09-23 01:18:16,processing,1851.23
339,124,2023-06-09 21:29:37,completed,411.6
340,201,2024-06-18 04:04:06,completed,2131.29
341,76,2024-09-06 16:41:22,completed,2959.62
342,131,2024-10-31 00:50:58,processing,498.57
343,448,2024-07-01 22:00:17,completed,1128.28
344,488,2023-10-01 23:31:46,completed,839.47
345,297,2024-07-28 05:33:29,completed,1574.27
346,363,2024-06-14 00:22:52,completed,3097.74
347,135,2023-08-09 01:20:49,completed,5429.43
348,188,2023-08-26 10:13:23,completed,162.66
349,126,2023-04-14 13:58:37,completed,728.77
350,342,2023-09-20 10:23:56,completed,756.14
351,392,2023-08-15 18:00:56,completed,808.73
352,103,2023-02-18 19:39:50,completed,1613.84
353,390,2024-06-12 06:45:23,completed,6570.87
354,402,2024-12-08 04:56:44,completed,269.1
355,261,2024-01-09 12:35:10,processing,1413.3
356,471,2024-09-01 14:17:59,completed,7794.61
357,16,2024-10-03 14:27:53,processing,37.31
358,73,2023-08-26 11:11:32,processing,2614.17
359,132,2024-05-18 06:25:01,completed,454.46
360,296,2023-07-02 22:57:56,completed,398.34
361,25,2023-01-12 09:34:05,completed,5788.69
362,243,2024-11-18 14:32:29,completed,1142.16
363,236,2024-03-29 07:58:24,completed,756.14
364,484,2023-11-23 00:42:23,completed,15528.97
365,469,2023-12-06 15:36:18,completed,2672.73
366,456,2024-01-28 17:58:33,completed,3917.13
367,432,2023-07-27 08:16:09,completed,621.54
368,75,2024-08-25 23:38:15,completed,3193.88
369,82,2024-02-25 11:12:47,completed,2113.52
370,488,2024-06-21 07:43:36,cancelled,589.51
371,220,2024-06-28 09:04:56,completed,461.03
372,438,2024-03-21 14:30:54,completed,569.9
373,394,2023-04-16 06:40:31,processing,36.51
374,438,2024-10-17 16:07:31,completed,621.54
375,281,2024-09-01 05:33:06,completed,3002.16
376,106,2024-01-07 19:04:50,completed,347.03
377,96,2023-06-18 02:08:01,completed,2194.46
378,125,2024-08-04 22:07:40,completed,2532.27
379,495,2024-02-24 22:32:57,completed,347.03
380,218,2024-02-03 21:14:16,completed,1939.62
381,326,2024-12-10 19:29:49,completed,747.12
382,192,2023-02-17 20:47:40,cancelled,14766.14
383,477,2023-12-23 17:55:54,completed,1375.75
384,365,2024-04-30 16:01:39,completed,1979.9
385,252,2024-09-03 19:01:21,completed,880.22
386,243,2024-05-10 23:38:18,completed,165.39
387,23,2024-02-06 07:54:11,completed,1440.46
388,287,2023-08-01 14:18:44,completed,2625.13
389,173,2024-03-19 16:40:49,completed,6753.75
390,328,2024-01-19 08:59:23,completed,2400.18
391,495,2024-05-28 07:00:18,completed,352.39
392,2,2023-03-01 23:01:12,completed,17441.25
393,289,2024-04-06 11:46:57,completed,12723.92
394,245,2023-05-31 11:34:27,completed,16515.49
395,55,2024-06-27 21:46:40,cancelled,548.86
396,121,2023-07-06 17:43:30,completed,3786.85
397,413,2024-01-05 11:21:50,cancelled,1742.75
398,400,2024-07-20 18:13:47,completed,563.06
399,228,2023-08-15 13:48:09,completed,6535.77
400,140,2024-03-15 10:54:32,completed,602.41
401,141,2023-11-21 00:36:20,processing,1643.52
402,155,2023-01-03 16:00:54,completed,999.14
403,423,2024-02-16 20:03:26,completed,2400.42
404,472,2023-01-12 12:47:02,completed,586.82
405,218,2024-03-15 22:37:01,completed,3747.57
406,217,2024-02-03 15:11:05,completed,6753.75
407,169,2024-11-02 12:47:21,completed,3185.89
408,57,2023-01-18 14:28:13,processing,600.91
409,485,2024-05-21 09:24:07,completed,7058.23
410,138,2024-10-13 22:28:46,completed,9126.35
411,371,2024-11-02 04:40:33,completed,465.68
412,445,2023-06-07 18:34:52,completed,764.68
413,52,2023-10-31 10:33:19,completed,347.03
414,60,2024-02-12 13:21:47,completed,132.33
415,315,2023-05-17 09:32:30,processing,6856.93
416,205,2023-01-31 05:22:27,completed,1733.58
417,227,2023-04-16 01:02:32,completed,605.71
418,150,2024-11-09 18:44:46,processing,975.57
419,27,2024-11-10 21:40:28,processing,2114.79
420,468,2023-03-09 22:02:18,completed,5180.23
421,32,2024-12-30 09:27:36,completed,832.89
422,483,2023-09-27 08:19:46,completed,418.81
423,254,2024-03-02 06:24:04,completed,386.51
424,129,2024-03-17 07:25:04,completed,100.57
425,271,2023-03-17 02:20:52,completed,3002.16
426,438,2024-01-03 21:22:46,completed,1897.1
427,469,2024-09-15 10:47:45,completed,600.91
428,156,2024-03-07 03:21:48,completed,2154.83
429,445,2024-10-11 02:02:46,completed,2817.95
430,367,2024-12-12 03:09:31,completed,3229.12
431,399,2024-06-06 17:15:32,completed,999.14
432,316,2023-12-09 23:53:34,completed,884.71
433,4,2024-06-28 09:12:44,completed,723.5
434,77,2023-08-25 19:14:04,completed,2385.63
435,101,2023-11-15 11:29:57,completed,2147.7
436,408,2024-02-01 02:44:00,completed,1795.08
437,161,2023-09-14 15:41:40,cancelled,1009.86
438,76,2023-01-15 00:45:34,completed,6634.23
439,372,2023-08-24 03:46:48,completed,6753.75
440,256,2024-07-08 15:19:20,completed,1464.42
441,259,2024-11-05 03:50:47,completed,352.39
442,107,2024-12-29 09:20:51,cancelled,1464.42
443,413,2024-07-24 03:17:07,completed,165.39
444,258,2024-10-13 09:17:56,completed,11005.14
445,55,2023-06-20 18:23:42,processing,1851.23
446,83,2024-04-20 17:53:46,completed,841.13
447,497,2023-02-03 15:44:45,completed,3800.86
448,156,2024-09-05 10:34:12,completed,9998.87
449,486,2023-01-02 15:49:17,completed,6753.75
450,276,2023-05-19 11:50:04,completed,464.6
451,119,2023-07-23 04:56:56,completed,816.96
452,218,2024-06-06 15:15:36,completed,414.37
453,223,2023-11-28 08:41:03,completed,182.43
454,274,2023-11-03 11:59:06,completed,360.52
455,124,2024-02-05 12:08:03,processing,7904.33
456,158,2023-07-02 09:05:50,completed,5562.77
457,264,2023-08-22 19:13:06,processing,1324.68
458,472,2024-09-17 00:21:31,completed,996.58
459,288,2024-11-17 11:56:09,completed,2469.46
460,152,2023-10-06 15:05:36,completed,562.08
461,452,2024-05-15 01:56:11,completed,655.74
462,65,2023-11-14 00:16:33,completed,660.84
463,78,2024-08-04 09:00:35,completed,764.68
464,52,2023-10-05 19:48:24,completed,278.2
465,14,2024-02-07 14:43:52,completed,2809.99
466,246,2024-12-03 02:58:33,completed,152.85
467,222,2023-06-24 16:54:42,completed,4604.11
468,59,2023-02-19 10:56:31,completed,8798.12
469,220,2024-06-16 11:08:13,completed,211.44
470,374,2023-02-10 09:48:26,completed,10861.2
471,168,2024-01-26 01:00:27,completed,673.6
472,481,2023-06-06 13:03:45,processing,2000.94
473,486,2024-08-21 23:48:14,completed,796.8
474,41,2024-11-10 09:53:05,completed,6753.75
475,311,2023-08-21 21:20:10,processing,2618.75
476,378,2023-06-17 10:48:29,completed,8034.17
477,186,2024-10-04 01:09:19,completed,1789.96
478,143,2023-09-26 16:37:32,completed,293.85
479,183,2023-02-27 23:02:39,completed,874.07
480,256,2023-04-19 02:52:26,completed,2670.31
481,486,2023-01-26 14:07:06,completed,757.49
482,287,2024-03-21 05:33:21,completed,2053.99
483,175,2023-08-04 03:47:29,completed,592.95
484,486,2024-02-01 22:25:41,processing,61.24
485,75,2024-12-06 20:08:22,completed,1425.74
486,462,2024-08-17 04:33:25,processing,73.96
487,249,2024-05-19 21:41:59,completed,113.29
488,299,2023-08-10 17:40:51,completed,1341.21
489,310,2024-06-15 05:54:38,completed,398.87
490,249,2024-08-27 00:39:31,processing,647.39
491,339,2024-12-07 03:55:06,completed,344.94
492,213,2024-06-02 21:18:32,completed,285.05
493,38,2024-10-25 10:13:21,completed,680.77
494,220,2024-01-06 00:31:49,completed,2439.85
495,431,2023-08-22 20:50:20,completed,6392.04
496,146,2024-10-21 23:43:57,completed,1069.01
497,191,2024-04-07 11:57:43,shipped,9867.47
498,388,2023-12-10 05:14:14,completed,2355.06
499,74,2023-01-28 10:36:13,completed,1448.44
500,84,2023-05-27 19:19:57,completed,1428.79
501,499,2023-08-13 21:22:41,completed,10311.0
502,91,2023-09-10 14:32:45,completed,2138.09
503,9,2023-07-23 12:38:54,completed,301.3
504,497,2024-05-22 08:29:02,completed,141.71
505,414,2024-10-02 00:15:17,shipped,4208.65
506,498,2023-09-24 05:50:51,completed,279.43
507,144,2024-03-29 19:24:39,completed,1693.3
508,290,2023-10-18 01:46:33,completed,667.44
509,107,2023-11-11 17:25:13,completed,347.03
510,395,2024-10-15 06:31:03,completed,937.28
511,445,2024-05-22 12:25:44,cancelled,1843.73
512,21,2023-05-18 00:18:23,completed,2325.72
513,346,2023-02-14 23:08:42,processing,293.85
514,106,2024-12-25 16:10:24,completed,3096.35
515,363,2024-02-26 17:35:23,shipped,284.58
516,211,2024-11-25 16:12:32,completed,192.65
517,124,2023-01-13 16:10:15,completed,903.02
518,265,2024-02-24 13:05:18,shipped,491.3
519,249,2024-04-06 01:09:18,completed,6625.79
520,489,2024-12-22 22:06:42,completed,1607.72
521,134,2023-11-01 08:25:07,completed,224.93
522,435,2023-07-27 06:53:42,processing,1592.52
523,392,2024-04-22 13:17:07,completed,6965.3
524,496,2024-09-10 12:47:12,shipped,1643.52
525,348,2023-12-24 19:30:39,completed,796.68
526,416,2024-04-30 05:12:36,shipped,582.97
527,6,2023-07-07 09:04:47,shipped,5329.32
528,126,2024-03-28 19:12:07,completed,3208.48
529,57,2024-06-18 18:47:24,cancelled,2630.81
530,318,2023-02-20 13:53:50,completed,4283.23
531,27,2024-06-05 00:30:33,completed,690.4
532,405,2024-11-12 03:43:05,completed,6093.76
533,24,2023-09-01 15:00:34,cancelled,438.9
534,301,2024-04-13 20:59:51,completed,387.2
535,342,2023-03-02 08:46:47,processing,1851.23
536,500,2024-02-07 07:08:37,shipped,5340.47
537,60,2023-10-02 20:51:14,completed,4004.93
538,314,2024-07-27 15:56:15,processing,417.05
539,83,2024-05-20 18:00:00,completed,132.33
540,402,2024-04-03 05:52:30,completed,360.52
541,51,2023-08-15 11:24:40,completed,9658.56
542,359,2023-09-08 04:56:01,completed,2404.33
543,407,2023-12-07 20:52:04,completed,1913.89
544,361,2023-06-22 18:06:02,completed,1102.39
545,205,2024-07-02 16:28:22,completed,2219.66
546,494,2023-04-23 12:00:47,completed,3104.49
547,172,2023-08-26 13:12:51,completed,8291.62
548,378,2023-09-28 01:44:17,completed,498.73
549,480,2023-08-31 05:35:13,completed,1106.51
550,257,2023-05-28 09:12:05,completed,4226.72
551,199,2024-10-15 21:32:40,completed,4030.28
552,390,2024-08-15 16:52:42,shipped,1238.16
553,111,2024-11-12 11:45:59,processing,6657.33
554,417,2023-08-13 08:58:17,completed,720.84
555,453,2023-09-03 16:34:08,processing,5708.73
556,429,2023-10-05 18:03:51,completed,1682.45
557,485,2024-07-18 15:39:59,completed,5950.01
558,306,2024-01-15 08:57:11,completed,347.03
559,427,2023-04-13 22:28:38,completed,615.16
560,360,2023-06-07 03:02:32,completed,193.57
561,443,2024-09-29 15:20:48,completed,208.91
562,131,2024-12-17 22:03:04,cancelled,516.99
563,340,2023-10-23 06:21:18,shipped,2194.46
564,483,2023-09-16 13:47:12,completed,1371.02
565,94,2023-05-13 18:40:32,completed,1755.13
